gpa,college_tier,study_time,switch_months,risk_score,ambition_score,stability_score,learning_score,salary_priority,wlb_preference,ctc,company_type,location_tier,workload_score,skill_match,savings_rate,switch_probability,predicted_2yr_salary,satisfaction_score
9.39,3,1.45,21,6,10,7,2,1,1,22.27,2,3,6.68,82,56.31,57.5,35.81,60.67
6.62,3,2.05,18,1,3,8,9,9,9,4.25,2,2,4.27,75,58.27,47.5,7.12,63.27
8.93,3,0.84,28,6,8,7,9,1,3,20.39,4,2,5.72,47,64.51,39.4,42.23,61.68
8.84,3,1.94,12,9,8,1,10,9,10,6.07,1,2,5.43,91,44.23,44.4,10.05,65.76
9.3,1,0.84,29,6,10,7,9,9,9,24.75,2,1,4.11,81,52.2,44.4,47.4,66.29
7.96,1,0.78,27,6,4,2,10,6,1,21.07,3,1,5.53,88,66.32,25.8,39.0,66.28
8.68,1,2.04,21,8,1,7,7,7,5,20.08,4,2,7.39,54,46.82,26.4,33.74,44.41
6.03,1,3.98,26,10,2,7,7,9,8,17.88,3,1,4.78,45,66.55,47.8,36.54,67.7
6.39,3,1.51,14,4,4,4,7,4,5,8.9,5,2,6.22,60,48.78,33.1,17.81,62.33
6.3,1,1.15,21,1,8,6,4,8,8,8.99,3,2,4.82,80,60.07,55.5,11.51,65.75
7.78,2,2.66,32,2,4,6,4,9,6,10.76,2,2,8.45,83,45.32,58.6,17.68,59.37
8.87,1,2.86,12,2,2,1,10,1,3,12.39,3,1,7.24,75,22.68,41.599999999999994,24.97,58.45
7.55,1,1.66,25,8,10,7,4,3,8,24.72,1,2,6.25,91,52.13,49.599999999999994,38.31,68.28
9.23,2,3.48,25,2,7,9,10,2,3,11.41,5,1,4.55,73,34.55,74.8,20.04,72.56
7.12,1,1.57,23,2,10,4,5,1,1,21.39,4,2,5.31,90,51.93,48.7,43.33,65.75
9.34,2,0.7,21,5,4,9,2,1,5,15.77,4,3,5.82,43,32.09,22.0,32.64,47.55
7.1,2,1.08,35,4,10,8,1,1,8,5.96,2,2,7.65,63,55.5,52.8,10.29,61.96
8.09,3,3.01,20,6,6,7,8,7,1,14.75,2,3,7.93,53,30.79,56.099999999999994,31.7,63.75
8.01,3,3.63,18,5,10,2,3,5,9,13.04,5,2,5.86,54,28.13,68.3,23.08,64.46
7.5,1,3.52,13,6,8,5,3,5,4,14.35,1,2,5.37,73,51.81,66.2,23.26,69.99
7.96,3,3.89,35,10,2,1,9,2,5,11.55,2,1,7.11,68,40.5,45.9,15.71,48.71
7.97,1,2.09,18,1,8,2,9,5,9,9.18,2,1,7.29,42,44.01,46.9,15.65,55.93
9.79,2,0.61,34,8,1,1,10,5,7,22.91,4,2,8.37,92,27.61,28.1,43.45,59.99
6.98,1,3.81,24,9,9,1,6,7,7,16.52,3,2,7.33,58,36.0,65.1,23.23,50.63
9.03,1,2.21,17,5,8,1,6,10,9,23.81,2,1,5.85,59,55.19,52.1,46.3,66.25
9.36,2,1.41,31,3,10,1,4,6,3,22.5,3,2,4.73,88,43.96,47.1,37.71,67.33
7.41,1,2.66,17,10,10,6,2,7,6,16.69,3,3,6.32,70,59.77,76.6,30.65,68.56
8.11,3,3.93,29,9,6,8,9,1,8,4.15,4,3,5.21,73,56.04,62.300000000000004,6.79,64.91
6.88,2,3.85,29,10,1,8,1,6,9,16.1,3,2,5.55,54,39.52,45.5,33.12,56.18
7.63,1,2.22,12,4,1,6,10,8,3,22.44,1,2,4.08,81,58.65,29.200000000000003,41.35,62.9
6.6,2,3.69,35,8,6,2,7,5,5,18.55,1,3,6.02,69,36.05,72.9,38.54,67.15
6.36,1,3.16,26,9,7,7,2,4,10,16.14,2,2,7.18,50,40.18,53.6,20.19,45.31
8.09,3,3.54,27,8,5,5,1,7,9,18.64,2,3,6.79,43,25.39,52.4,30.56,46.17
9.05,2,3.63,27,3,7,3,5,8,4,16.31,4,3,6.13,67,63.52,71.3,23.82,60.94
9.34,2,3.45,14,3,6,3,5,6,9,19.07,1,3,6.29,90,44.71,61.5,27.59,65.87
8.57,3,2.92,20,6,6,3,1,7,6,6.65,3,3,7.79,86,55.08,54.2,10.3,59.87
6.98,3,3.2,35,8,9,9,3,8,7,13.48,5,1,6.24,87,48.83,59.0,24.68,69.38
7.64,2,1.54,26,9,4,10,7,7,4,8.05,5,2,7.99,68,64.88,35.4,11.64,51.61
8.38,3,3.83,34,8,10,2,10,10,10,11.48,4,3,7.75,52,51.78,88.3,23.67,64.81
7.45,3,0.62,17,2,3,5,2,3,7,7.44,2,1,8.42,56,67.93,29.2,9.54,45.7
7.09,2,3.79,36,10,3,5,4,1,4,20.46,4,3,5.68,67,38.26,54.9,31.92,62.8
6.24,2,2.83,13,3,6,9,4,3,1,5.28,1,3,7.93,66,42.79,56.3,8.12,52.98
9.1,3,1.88,30,3,3,5,6,9,7,16.54,4,2,6.37,91,66.99,40.8,23.8,65.56
8.27,1,0.74,31,4,1,4,6,5,8,4.16,1,1,4.54,59,38.36,19.4,8.84,60.52
8.91,1,1.99,30,4,4,3,1,6,3,8.09,2,1,5.31,89,65.43,46.9,11.82,61.54
9.52,3,0.98,25,7,9,2,6,3,10,6.52,1,1,8.97,42,59.93,53.8,8.12,43.27
8.95,1,0.72,27,6,4,2,6,5,1,17.74,2,2,7.36,46,52.8,23.2,34.51,49.71
7.44,2,0.61,30,5,5,8,7,1,3,18.33,1,2,8.0,89,59.21,41.1,35.06,66.35
8.62,3,0.67,18,1,9,3,1,2,8,4.18,5,1,7.19,79,57.12,48.7,5.25,59.57
6.21,2,3.96,13,2,10,2,10,10,9,17.34,3,1,8.83,74,29.52,87.6,32.9,65.95
7.14,3,1.29,20,9,6,5,7,4,4,21.76,1,2,5.29,74,26.73,48.9,41.97,63.64
6.14,2,3.24,24,2,6,3,9,3,7,6.34,2,3,5.63,48,63.45,61.400000000000006,11.45,66.68
6.91,1,1.32,35,6,1,8,5,1,6,15.08,1,3,6.97,42,69.49,16.200000000000003,28.45,54.92
6.86,1,1.12,17,10,2,6,1,2,7,18.36,3,1,4.75,65,37.46,19.200000000000003,29.1,51.73
9.24,1,3.95,35,9,9,9,6,7,3,15.18,1,3,4.07,44,33.54,71.5,20.27,60.48
8.33,1,2.49,22,4,3,5,2,1,5,16.86,3,3,4.37,66,48.89,35.900000000000006,31.42,56.62
7.61,3,3.45,24,10,7,4,2,7,1,8.05,4,2,5.57,42,36.04,57.5,9.9,47.23
8.38,2,2.26,21,6,8,4,3,7,1,21.23,1,3,6.13,70,22.7,64.6,28.6,52.06
7.95,1,1.27,12,8,3,2,6,9,10,14.67,1,1,5.4,60,63.24,27.7,29.55,63.23
9.42,3,2.9,18,3,9,7,6,6,3,14.55,4,1,4.31,45,39.59,57.0,25.75,60.98
6.77,1,3.51,16,2,10,6,4,8,5,13.13,1,2,7.81,78,66.13,75.1,24.85,72.71
6.29,2,1.75,26,3,6,8,8,7,2,11.38,4,2,4.91,41,35.83,48.5,20.44,55.77
6.64,1,1.06,13,7,4,5,3,1,9,18.62,5,2,8.87,80,48.88,27.6,37.28,54.05
6.3,3,2.66,14,8,2,5,6,3,8,11.94,1,3,7.83,66,55.18,44.6,20.13,57.22
7.57,3,3.49,23,6,6,5,6,1,7,20.11,5,3,5.63,74,27.5,58.900000000000006,40.55,64.76
7.45,2,1.48,22,7,2,4,4,3,6,13.57,5,1,7.21,84,41.86,37.8,17.27,56.97
7.55,3,1.97,20,8,1,3,3,6,6,16.21,3,1,4.41,93,61.87,25.7,28.99,66.28
8.98,2,2.68,29,3,6,8,5,7,2,9.18,2,1,7.53,77,69.74,60.8,13.89,63.89
6.08,2,2.15,35,4,9,5,7,7,5,12.06,1,3,4.08,40,26.21,49.5,21.63,58.2
9.52,1,0.55,16,10,2,5,4,4,9,15.32,5,3,6.3,41,53.21,25.5,20.93,48.81
9.33,1,1.56,35,9,6,8,10,6,8,6.21,1,1,8.58,69,31.27,36.6,10.04,52.45
8.57,2,0.73,35,4,5,4,4,1,3,8.01,3,1,7.21,75,42.2,23.3,15.31,57.56
9.78,1,3.74,15,1,8,1,10,10,8,4.99,2,3,7.87,66,64.66,66.4,10.97,67.41
8.35,3,1.18,17,3,10,2,6,2,9,17.89,5,3,5.33,55,28.49,57.8,30.35,58.01
6.12,1,1.58,14,2,10,2,10,8,3,17.08,1,1,5.79,85,31.79,59.8,21.72,59.18
9.55,1,1.14,32,8,3,1,1,5,9,4.25,2,2,4.88,54,47.52,28.4,9.17,55.66
9.2,1,0.51,16,1,2,8,6,2,8,7.45,3,3,6.12,67,69.34,20.1,13.22,56.35
8.67,3,2.57,22,1,8,6,8,2,4,9.39,1,1,7.12,92,69.56,69.7,18.78,71.01
9.15,2,1.45,29,4,10,3,6,6,4,14.23,1,2,7.25,58,34.44,53.5,26.18,55.35
8.58,2,1.97,26,4,6,3,4,8,10,20.54,3,3,4.37,61,45.49,42.7,36.9,58.75
9.44,2,2.06,27,6,9,3,2,1,10,8.64,3,1,4.69,82,42.22,61.6,16.54,73.27
7.44,2,2.38,28,6,2,9,5,8,8,13.98,1,3,6.95,47,57.13,48.8,28.71,59.44
8.72,2,0.75,21,1,2,1,9,1,7,7.27,2,2,5.94,72,25.1,22.5,10.11,44.07
7.99,1,3.39,14,10,4,3,1,9,8,6.35,4,3,4.87,63,50.78,51.9,10.41,62.25
9.6,1,3.49,12,6,1,5,3,6,9,18.84,4,2,6.1,66,25.82,50.900000000000006,41.18,59.77
6.28,2,1.84,12,6,2,9,3,4,3,22.8,3,3,8.75,77,69.79,25.400000000000002,27.39,49.28
8.69,3,2.07,21,5,8,6,5,6,1,24.34,2,3,5.63,86,28.41,44.7,38.74,62.19
8.51,1,2.14,17,10,1,4,9,9,5,23.41,4,2,4.94,45,66.57,43.400000000000006,28.66,57.22
8.06,3,1.29,21,6,1,10,5,8,2,18.68,5,3,8.34,62,21.49,27.9,24.24,41.49
7.8,3,2.48,36,8,5,8,1,2,10,20.36,5,2,7.39,56,56.78,59.8,27.85,56.13
8.59,2,1.13,23,6,5,5,10,4,5,11.0,1,3,6.64,65,64.81,28.299999999999997,14.42,47.14
9.59,3,3.65,26,1,8,2,7,1,1,5.39,4,1,4.14,67,59.33,62.5,7.06,58.23
8.15,1,0.92,18,2,10,10,1,6,10,23.92,4,2,4.1,47,23.84,59.2,44.22,57.83
9.64,1,0.83,13,6,1,7,2,4,2,5.61,4,2,5.5,47,46.02,13.299999999999999,8.49,43.47
8.17,1,1.59,16,4,2,6,7,3,2,10.8,1,1,4.78,73,23.52,21.9,14.15,49.03
6.31,3,1.97,29,1,5,9,2,10,8,19.51,5,2,8.14,56,51.7,34.7,39.62,54.49
6.01,3,2.25,25,9,6,5,3,10,3,16.97,3,3,5.68,48,30.57,55.5,29.59,54.34
7.5,1,2.1,35,8,8,10,2,5,10,20.01,5,2,8.49,61,54.88,54.0,38.66,58.6
8.28,3,3.16,24,9,8,5,9,4,2,18.81,5,3,8.72,82,68.59,57.6,28.95,66.43
7.41,2,3.55,35,6,8,10,10,6,6,24.71,5,3,7.83,45,54.54,61.5,30.64,55.04
7.15,1,2.15,19,6,8,3,9,1,4,9.11,1,2,7.01,52,24.95,47.5,17.73,50.36
6.39,1,2.96,34,4,7,1,7,2,4,18.3,4,2,5.7,45,38.38,56.6,37.73,62.29
9.63,3,0.82,24,8,2,6,5,9,6,5.88,2,3,7.62,57,30.78,31.2,10.36,46.06
6.09,2,0.94,29,10,8,5,5,5,9,20.02,2,3,5.04,79,53.39,48.4,33.7,59.44
8.28,3,0.66,30,2,2,6,5,7,6,11.81,2,1,6.85,48,28.13,13.600000000000001,24.65,51.41
8.72,1,2.55,32,5,1,1,2,7,5,9.39,2,3,6.47,83,35.97,45.5,18.35,61.37
6.66,3,1.78,17,1,10,6,1,7,8,24.51,5,1,6.55,70,60.01,58.8,30.85,58.22
8.87,3,2.57,19,9,7,3,8,1,7,17.72,2,2,5.09,69,37.45,59.7,23.45,62.0
9.06,1,3.81,18,2,10,7,3,6,7,4.14,4,1,7.56,55,65.72,82.1,7.27,62.84
9.15,3,0.9,13,1,6,8,8,1,4,21.47,2,3,8.07,87,32.16,39.0,32.03,57.05
9.55,1,3.09,31,4,9,5,5,3,3,21.18,5,1,4.37,63,61.39,75.9,38.23,69.96
8.72,2,1.5,13,9,9,1,9,7,5,5.24,4,3,5.16,87,41.07,55.0,10.47,67.8
9.38,3,2.82,21,8,9,2,2,7,1,24.23,2,1,7.16,60,41.46,75.2,43.73,62.76
8.55,1,2.2,16,2,4,2,9,1,6,8.88,1,3,6.71,84,55.69,52.0,18.48,64.85
9.29,1,1.01,29,1,6,3,2,4,7,23.58,2,3,8.36,89,24.93,44.1,41.0,51.82
7.95,3,1.84,32,6,9,4,4,5,3,10.88,5,1,7.2,42,69.39,64.4,17.82,57.65
9.47,2,3.15,12,5,6,4,2,2,2,20.63,4,2,4.15,60,34.7,53.5,34.71,56.09
6.25,2,3.93,12,9,3,10,6,5,7,20.47,2,3,5.08,43,57.35,57.300000000000004,27.92,55.12
7.9,2,3.55,23,9,6,3,7,6,6,19.26,5,2,4.14,65,23.08,62.5,28.19,60.51
6.76,2,2.36,18,10,10,10,6,3,7,23.26,2,2,8.39,49,23.15,59.599999999999994,48.34,52.4
9.74,2,1.56,27,5,1,5,9,7,8,20.56,4,3,4.96,95,43.04,23.6,33.23,61.54
9.02,1,3.24,18,4,6,5,3,4,1,4.19,3,1,7.49,79,64.93,61.400000000000006,7.52,66.38
9.45,1,2.93,18,4,5,1,10,8,7,22.17,3,1,7.74,74,46.93,52.3,33.03,61.01
7.05,1,2.88,25,6,4,7,10,2,5,10.77,5,2,4.49,75,57.28,45.8,13.6,58.02
8.53,2,2.66,36,5,5,1,5,9,2,12.33,3,1,6.26,67,48.33,44.6,24.52,64.66
9.04,3,0.72,27,8,10,9,10,2,7,23.52,5,2,8.95,81,27.48,54.2,34.42,58.66
6.64,1,2.72,21,10,2,2,7,1,1,21.69,1,2,5.13,85,43.02,52.2,31.11,64.59
9.14,2,1.75,21,1,10,4,5,6,7,17.26,1,1,8.28,64,61.07,48.5,23.18,51.23
7.81,2,3.98,29,1,5,8,7,7,9,19.93,1,2,4.7,76,35.09,55.8,30.88,66.39
6.59,2,0.9,16,10,5,7,5,7,7,19.37,2,1,6.62,75,22.98,33.0,39.5,53.72
8.09,2,1.09,16,10,6,3,7,9,5,7.95,2,3,5.83,52,31.45,31.9,14.88,57.13
7.62,1,2.33,21,6,3,5,7,6,2,14.48,5,3,8.05,90,55.32,51.3,31.73,68.13
6.14,1,1.03,23,1,1,1,3,4,3,14.65,1,3,7.29,75,54.13,13.3,20.85,52.55
9.14,1,2.34,14,8,2,4,6,2,5,24.17,4,1,5.05,53,30.72,41.4,46.09,61.78
7.2,3,3.25,34,4,7,9,10,7,1,20.31,1,1,7.48,45,40.97,68.5,34.24,58.48
8.85,3,1.82,20,5,2,3,3,6,2,7.68,1,1,8.72,94,56.95,26.2,15.27,63.91
8.91,2,2.72,16,6,10,7,1,10,1,17.19,3,2,6.74,84,37.78,68.2,29.79,69.63
6.46,1,0.65,20,3,6,7,5,4,10,9.94,4,3,4.73,40,66.46,41.5,17.53,60.37
9.77,1,3.99,35,2,2,7,1,10,2,8.47,2,1,8.01,79,64.76,54.900000000000006,10.8,56.28
8.17,2,2.8,15,4,1,7,9,1,6,4.32,4,3,8.19,50,47.59,45.0,7.72,56.06
9.54,1,3.26,22,5,2,2,10,7,10,14.97,5,3,4.72,68,27.37,43.599999999999994,29.16,61.74
8.45,3,2.31,22,5,8,4,8,5,8,24.41,4,2,7.14,82,59.68,58.1,37.49,61.94
8.6,3,2.18,27,3,5,7,4,10,8,13.47,3,3,6.25,80,35.51,47.8,23.2,64.58
7.04,3,3.66,30,3,2,10,8,6,2,22.35,3,2,6.85,80,30.84,49.6,40.95,56.17
9.54,2,2.61,22,7,4,3,1,2,8,16.34,4,2,5.5,46,43.82,47.099999999999994,22.25,51.63
9.12,1,0.98,26,9,2,3,6,4,6,5.32,4,3,7.89,78,44.22,27.8,11.41,58.94
7.78,1,3.06,29,3,4,6,7,9,10,5.89,3,3,7.86,44,21.09,56.6,12.93,54.49
9.46,1,1.42,30,8,1,10,4,9,4,22.97,4,3,5.47,50,52.88,28.2,42.4,58.46
8.22,3,1.11,32,4,10,5,1,3,10,15.94,4,2,7.94,40,57.84,48.1,24.77,48.31
7.26,3,2.62,30,3,3,5,9,1,4,9.86,5,1,5.96,49,29.43,42.2,18.37,51.3
6.35,3,0.76,35,2,4,9,4,10,6,18.81,5,3,8.38,88,69.74,28.6,28.67,57.95
7.08,1,3.14,32,8,7,4,2,4,3,5.21,1,1,4.59,87,31.32,57.400000000000006,7.14,58.15
7.64,2,2.84,22,1,2,3,10,4,5,4.62,3,3,5.68,73,56.06,46.4,6.33,59.58
9.71,2,2.96,24,4,7,3,3,4,4,10.35,4,1,8.12,86,46.28,69.6,12.89,64.31
7.08,3,1.55,36,1,8,3,10,4,6,7.7,5,2,5.79,64,34.13,45.5,10.86,56.79
7.08,1,3.45,29,3,8,7,6,8,2,10.0,2,1,4.7,62,65.61,76.5,18.68,68.44
6.11,2,2.05,26,9,9,1,1,8,7,8.31,2,2,6.87,49,46.42,51.5,14.06,53.19
6.08,3,3.45,30,6,5,1,4,1,6,17.55,2,1,8.39,87,21.19,51.5,30.81,54.05
9.01,3,1.7,18,3,10,2,5,10,6,20.92,1,3,5.97,42,29.42,54.0,39.05,57.38
7.14,3,1.1,32,4,10,1,8,3,7,15.01,3,2,7.05,62,43.86,60.0,27.3,65.1
8.75,3,1.05,28,4,5,7,4,2,7,15.76,5,2,4.45,76,31.83,41.5,26.71,57.1
6.64,2,0.99,25,5,4,6,10,4,8,19.15,3,2,5.18,68,49.0,35.9,23.63,53.95
9.52,1,1.42,17,10,7,7,5,2,6,6.22,1,3,7.03,51,68.83,42.2,13.0,57.77
8.47,3,3.25,31,1,10,2,6,4,9,16.43,3,2,4.22,74,32.54,75.5,32.83,71.51
8.2,1,0.97,33,3,5,1,3,9,3,20.38,4,2,4.4,44,60.25,24.7,33.62,52.03
6.76,2,3.06,34,3,1,7,7,7,8,10.89,4,2,5.69,40,45.26,42.6,14.85,51.31
7.5,1,3.31,27,5,10,3,5,3,4,8.29,3,2,7.45,94,39.21,66.1,16.2,74.2
6.07,2,2.63,24,3,10,2,6,5,9,17.98,3,2,8.44,75,32.91,56.3,30.91,54.49
8.11,1,2.57,31,8,8,4,2,4,9,21.57,5,2,7.13,70,52.91,51.7,46.61,64.76
8.51,3,3.46,25,8,5,1,3,1,4,24.67,2,2,8.06,68,61.31,57.6,50.99,62.57
8.48,3,3.03,21,8,3,4,1,1,6,12.84,3,3,7.57,83,31.76,55.3,18.93,55.43
6.0,1,1.15,33,2,5,1,6,2,1,8.24,1,2,8.38,71,53.31,43.5,9.91,54.66
9.43,1,3.62,13,1,3,4,1,3,4,6.47,3,1,7.77,55,24.78,54.2,9.32,51.15
7.97,1,2.72,24,10,3,8,3,3,4,15.7,3,3,8.75,58,38.97,50.2,24.37,56.24
6.58,1,0.58,18,6,1,4,1,1,1,23.29,4,3,8.98,59,29.08,9.8,45.37,44.44
8.6,1,3.54,28,1,7,7,1,9,2,6.44,3,1,5.95,82,30.02,72.4,10.33,63.68
6.06,1,1.08,26,5,2,5,5,3,2,16.12,3,1,7.62,95,53.3,18.8,32.06,64.19
8.07,1,2.89,13,2,8,1,4,8,9,22.53,5,1,6.71,91,55.67,68.9,44.8,71.83
8.6,1,1.54,15,5,2,5,6,3,6,18.1,4,3,8.43,65,30.07,39.4,28.86,54.44
8.17,1,2.93,26,3,4,2,6,5,9,22.06,1,3,8.63,44,32.06,60.3,41.07,52.73
6.58,3,3.13,22,9,10,4,5,4,8,10.63,4,3,8.2,85,31.16,70.3,13.2,54.91
8.17,3,3.04,33,7,9,2,6,3,6,9.49,5,1,4.64,64,26.33,58.4,20.76,69.97
6.37,2,0.72,35,1,8,4,7,9,8,9.27,1,2,6.79,84,60.71,45.2,14.84,60.76
9.04,2,1.2,16,2,7,9,8,6,4,11.71,4,1,6.16,69,61.51,40.0,22.33,67.41
9.04,2,2.89,18,6,1,3,3,7,8,14.62,4,3,4.62,55,30.63,42.900000000000006,26.51,58.54
9.2,2,0.58,21,10,8,8,5,10,3,9.02,3,1,5.48,69,54.34,43.8,18.13,67.46
6.93,1,3.37,28,10,2,4,4,2,1,14.83,2,2,6.49,82,52.99,42.7,21.41,58.08
6.48,2,1.44,23,4,6,6,8,1,6,15.97,1,2,6.11,59,53.77,51.4,34.84,67.48
7.93,3,3.35,13,6,4,1,2,4,9,4.35,4,2,5.73,58,26.25,64.5,8.65,64.81
9.59,3,1.05,35,5,9,3,5,7,2,21.95,3,3,6.03,61,27.57,45.5,43.38,58.05
7.12,3,1.26,35,4,1,7,6,3,8,12.0,5,2,8.09,68,27.81,27.6,15.12,40.06
6.04,1,3.29,13,10,5,6,6,2,6,19.55,2,2,7.95,82,30.21,65.9,32.43,60.63
7.18,1,3.69,25,5,5,8,10,5,6,20.54,1,2,7.23,66,32.24,58.9,38.73,58.27
8.47,1,1.93,19,10,5,6,7,6,8,16.01,2,3,8.87,64,55.42,49.3,24.75,51.38
6.96,2,2.47,21,3,9,2,8,10,7,20.63,3,2,5.28,68,42.57,55.7,28.63,53.58
6.34,2,2.25,24,7,5,2,6,6,3,5.19,2,1,5.93,48,25.74,39.5,9.33,56.62
7.56,3,1.15,21,8,1,7,7,2,10,24.11,2,3,6.84,71,32.09,16.5,37.28,50.0
8.19,2,3.87,16,8,10,8,2,6,1,6.56,5,1,5.06,72,57.08,87.7,13.41,82.57
8.28,2,1.09,29,10,8,6,9,6,7,8.23,2,3,6.76,45,31.41,36.9,10.78,45.52
8.27,3,1.85,20,2,2,1,6,4,7,4.38,3,2,7.3,57,47.34,43.5,9.52,58.24
9.48,1,1.65,35,9,1,5,4,2,8,16.82,3,1,8.97,43,54.5,34.5,33.82,50.14
8.37,1,2.02,22,5,2,3,6,4,10,6.5,2,1,5.95,79,25.76,27.2,8.39,43.81
7.42,1,2.64,18,7,5,10,1,5,9,5.68,5,1,4.45,93,38.16,42.400000000000006,9.95,68.88
8.44,3,3.93,13,8,8,1,3,9,5,11.21,4,2,8.31,85,21.89,68.30000000000001,16.98,55.5
7.29,1,2.08,17,7,4,7,1,3,4,10.18,5,2,4.92,72,30.8,45.8,13.95,53.3
8.05,1,0.98,20,9,7,4,4,5,3,7.91,1,3,5.44,76,33.98,49.8,15.39,66.31
6.76,3,2.54,12,4,5,9,10,6,4,8.61,4,3,7.46,56,67.86,52.4,17.05,58.23
6.35,2,0.54,18,9,3,2,10,10,6,17.89,2,1,7.93,47,58.22,19.4,32.04,48.39
9.35,1,2.13,30,9,6,10,2,6,6,8.71,1,2,7.95,76,67.13,55.3,18.97,72.82
7.62,2,3.94,35,9,8,10,3,8,2,8.34,5,2,8.28,40,55.18,78.4,12.6,60.71
6.9,1,2.65,31,3,5,2,8,10,2,20.98,2,3,8.91,74,66.12,50.5,32.91,63.26
7.06,2,2.66,19,8,7,10,3,5,8,12.9,5,1,4.15,45,45.61,65.6,21.04,65.33
7.45,3,2.68,35,1,3,8,6,10,10,15.3,5,2,4.69,57,43.11,38.8,21.96,49.82
6.97,1,1.16,26,8,4,2,1,2,1,12.35,2,1,5.23,77,45.92,28.6,25.45,63.67
8.33,2,1.78,24,8,6,2,10,9,7,14.94,3,2,5.24,79,32.65,44.8,27.06,57.98
7.59,3,0.55,34,7,7,3,8,7,2,23.86,2,3,8.04,86,53.31,38.5,42.63,64.98
9.76,1,2.66,29,5,1,8,4,2,7,12.95,1,1,6.83,56,42.77,44.6,24.43,55.49
8.16,1,0.91,34,2,4,6,7,7,8,17.35,2,1,7.0,51,46.55,33.1,35.78,51.5
8.45,1,1.29,33,6,1,6,5,2,5,22.89,4,3,4.73,41,63.37,15.9,48.89,60.99
7.52,2,2.04,32,9,6,5,7,9,5,17.37,2,2,7.95,68,45.45,47.4,28.49,56.89
7.52,2,0.93,35,7,10,8,9,10,8,23.17,5,1,7.8,50,20.24,48.3,39.96,45.84
9.2,3,1.31,12,6,3,3,2,10,1,8.23,4,2,4.93,51,32.95,35.1,11.51,45.07
7.95,1,1.96,31,9,4,8,5,2,2,8.47,5,2,5.18,41,43.36,49.6,14.32,53.73
8.99,2,3.92,30,10,1,9,4,10,8,21.43,1,1,5.51,92,37.81,42.2,37.48,59.73
7.07,1,1.64,29,1,2,10,7,10,6,15.68,1,2,8.29,89,39.45,23.4,27.61,58.53
8.2,1,1.54,13,7,1,2,5,2,5,5.4,1,1,4.42,52,58.42,19.4,10.87,59.81
8.45,3,2.35,27,1,9,6,3,10,10,8.02,3,3,5.98,46,22.91,51.5,13.18,54.65
7.19,3,2.55,17,5,3,9,2,8,5,24.92,1,3,8.43,60,43.51,34.5,38.06,51.98
8.21,1,2.12,13,6,7,9,3,4,7,17.34,5,1,7.91,40,65.77,56.2,33.59,55.41
8.26,2,1.81,18,9,8,6,6,8,5,13.41,1,1,7.5,79,43.15,51.1,17.48,52.67
6.42,1,1.06,16,9,2,2,5,9,3,14.33,3,1,6.09,86,41.21,23.6,21.84,53.7
6.32,1,0.93,36,7,1,7,9,9,3,5.64,1,2,6.48,42,32.15,12.3,6.82,37.83
9.68,3,2.66,21,7,6,10,4,10,2,14.53,3,3,7.13,52,67.8,46.6,29.3,65.79
6.41,1,3.76,34,3,8,2,6,1,1,11.98,2,1,5.03,44,50.8,66.6,25.9,70.54
8.98,2,3.46,33,6,4,7,8,4,1,7.55,1,2,5.98,74,20.73,62.6,9.77,50.77
8.93,3,0.91,22,6,5,8,7,4,9,14.46,3,2,7.91,84,66.2,24.1,21.53,54.94
6.03,2,2.19,29,1,5,2,3,8,6,20.64,3,2,7.57,50,46.91,52.9,44.97,61.43
9.62,1,1.31,27,5,1,5,3,7,4,19.99,4,3,8.66,52,42.24,17.1,33.9,39.37
8.61,3,3.27,16,1,5,1,4,6,3,18.57,5,3,8.89,76,52.05,51.7,28.61,56.63
6.19,2,1.74,14,8,10,5,9,7,6,21.64,5,2,5.36,85,28.89,51.4,35.42,59.1
7.54,2,1.58,34,5,10,3,4,5,1,20.84,3,3,6.59,83,54.84,52.8,41.53,71.88
9.43,3,2.07,28,5,1,1,6,3,7,19.0,4,1,8.7,61,49.23,40.7,29.47,47.43
8.66,2,1.79,16,1,5,6,10,6,5,4.78,2,2,6.14,81,65.19,42.9,8.13,63.79
8.99,1,2.53,28,4,10,9,9,4,7,14.69,4,2,8.46,62,34.04,58.3,31.64,56.58
7.56,3,2.92,21,9,3,8,8,5,8,24.87,5,3,5.74,42,67.65,44.2,44.55,60.08
6.14,1,0.82,33,9,8,5,3,1,6,20.06,1,1,8.65,90,47.75,42.2,30.05,52.21
9.31,2,2.63,16,2,4,7,6,8,2,11.95,5,3,5.61,76,65.03,40.3,15.82,58.17
8.74,3,2.36,21,7,7,4,3,8,10,6.39,4,3,5.11,58,49.11,58.599999999999994,10.27,61.6
7.41,3,3.73,35,4,4,10,6,7,4,10.9,2,3,5.51,74,26.75,60.3,21.33,61.64
8.42,1,2.51,17,10,8,9,1,10,8,6.42,1,2,4.49,47,39.22,62.099999999999994,10.86,63.62
7.3,2,2.13,27,5,4,4,4,4,9,11.62,3,3,7.63,91,33.4,48.3,14.56,57.42
7.24,2,3.32,23,5,5,9,10,3,6,4.35,5,3,6.89,41,64.73,51.199999999999996,8.56,59.11
9.38,3,3.87,13,5,3,6,2,7,9,10.34,5,1,6.02,70,54.69,50.7,19.54,63.1
7.68,3,2.0,26,8,9,2,3,2,4,5.54,5,1,5.79,58,53.87,57.0,10.17,66.59
9.69,2,2.03,28,8,3,10,1,2,8,5.76,4,1,7.48,75,58.3,39.3,11.64,61.19
