gpa,college_tier,study_time,switch_months,risk_score,ambition_score,stability_score,learning_score,salary_priority,wlb_preference,ctc,company_type,location_tier,workload_score,skill_match,savings_rate,switch_probability,predicted_2yr_salary,satisfaction_score
8.79,1,1.01,19,3,4,6,10,10,2,11.98,2,2,4.27,54,41.27,27.1,24.96,54.89
6.77,3,0.8,23,2,8,7,7,8,3,16.78,5,3,6.26,43,55.56,33.0,34.19,56.01
8.73,3,2.14,23,3,8,8,1,2,5,6.04,3,1,4.08,82,26.21,57.400000000000006,8.8,63.64
9.24,1,1.96,36,5,9,10,5,6,6,21.6,1,3,7.3,71,56.79,58.6,35.56,57.8
6.39,3,0.99,13,5,5,4,9,1,6,17.79,5,1,7.44,76,30.5,41.9,24.73,56.17
8.71,1,1.03,18,5,8,5,6,5,4,13.0,1,3,5.25,70,35.1,39.3,26.73,66.17
6.14,1,0.5,23,10,8,6,3,2,7,24.93,2,2,8.77,61,30.66,37.0,42.1,48.86
8.83,1,3.79,18,5,4,4,7,6,7,9.24,5,1,8.29,69,39.91,65.9,18.82,61.11
8.87,3,3.51,13,6,10,6,1,8,1,13.68,1,2,5.26,46,58.25,84.1,18.57,60.54
6.94,2,2.0,13,8,6,9,4,10,8,23.78,2,1,7.53,57,54.56,42.0,34.66,54.21
6.39,1,3.74,13,5,1,10,3,3,3,18.1,2,1,6.25,53,68.58,57.400000000000006,34.28,63.04
8.17,1,3.38,21,10,9,6,9,9,4,6.92,5,1,6.55,75,51.08,65.8,12.9,68.6
8.38,1,2.45,26,2,4,6,9,3,10,17.76,4,2,8.3,61,37.62,38.5,28.85,49.46
7.39,1,0.95,33,4,9,5,3,5,2,16.11,1,3,4.52,92,25.9,37.5,30.68,59.2
8.08,1,1.14,18,9,2,2,7,9,10,12.07,4,2,6.04,94,45.43,32.4,25.06,61.16
7.24,1,1.39,24,2,1,4,1,8,2,20.06,5,3,8.28,48,40.1,17.9,42.1,44.97
8.15,1,0.86,28,1,6,8,5,8,4,15.14,5,2,8.53,67,43.2,44.6,24.14,55.8
8.49,3,1.79,32,3,3,6,8,1,2,11.82,4,3,6.98,75,53.53,33.9,15.56,56.32
7.02,2,0.89,24,9,9,4,5,1,5,7.47,2,1,6.98,45,60.41,37.9,10.75,47.07
8.83,1,3.75,14,8,6,7,1,8,10,22.04,5,2,4.62,71,50.55,66.5,30.7,59.82
6.1,1,2.97,26,9,9,1,10,6,4,10.1,1,1,5.56,86,24.15,57.7,13.84,63.43
9.72,3,0.91,17,3,10,9,5,9,1,5.79,2,2,8.35,63,59.04,59.1,9.03,56.81
7.15,2,3.32,30,4,8,5,4,5,3,12.03,5,1,6.36,68,68.17,69.19999999999999,24.1,76.61
7.11,1,0.92,25,10,2,4,1,9,7,21.35,4,3,7.06,42,68.05,20.200000000000003,41.7,50.81
8.64,2,2.65,20,9,7,1,10,10,3,18.46,5,1,8.59,71,36.75,66.5,32.21,58.55
9.11,3,3.52,26,7,7,4,7,5,9,16.31,1,1,5.99,86,39.73,61.2,35.17,67.12
8.64,3,1.36,12,7,6,3,8,5,3,10.41,4,1,4.81,74,55.88,51.6,17.42,64.31
8.11,3,1.26,31,8,3,9,10,1,2,24.07,5,2,7.45,50,65.85,34.6,33.89,51.27
6.09,3,3.97,14,6,7,2,4,10,8,23.63,1,1,5.06,74,50.18,74.7,47.93,69.15
8.84,1,3.27,21,9,8,6,3,4,8,17.71,5,1,5.14,42,27.27,68.7,28.93,59.64
6.45,1,2.19,24,1,1,2,1,5,4,16.77,4,2,7.98,54,49.04,38.9,35.66,53.4
8.44,1,2.77,29,2,9,2,2,8,3,22.37,4,1,8.14,40,67.53,63.7,33.73,59.04
8.44,2,1.87,13,2,2,8,7,7,3,18.1,2,3,4.5,77,56.08,42.7,36.14,64.89
9.74,1,3.2,19,1,2,4,1,2,6,6.97,2,2,4.48,94,46.79,41.0,9.55,61.48
6.33,1,2.23,13,5,7,4,8,9,7,20.63,4,1,6.39,48,62.47,43.3,43.08,59.1
8.69,2,1.04,19,3,6,5,6,6,5,14.28,1,1,8.16,60,45.78,44.4,17.42,47.52
7.41,1,1.46,19,4,6,3,6,9,1,17.18,3,1,4.17,68,53.26,33.6,21.32,52.15
8.64,2,2.62,35,3,8,10,1,6,2,24.2,2,2,4.51,74,31.76,69.2,53.15,75.89
8.93,3,1.83,28,7,1,7,6,4,2,13.67,3,2,4.83,57,24.5,29.3,26.32,58.47
9.71,3,2.76,16,6,3,1,2,3,1,9.17,4,1,5.89,50,30.71,56.599999999999994,19.36,64.39
7.37,2,3.88,18,1,3,6,5,4,5,12.84,4,2,6.95,58,38.96,47.8,15.58,48.87
7.37,3,2.06,18,9,1,3,9,6,2,14.43,2,2,5.54,46,54.21,23.6,24.53,53.4
7.56,3,3.25,12,9,8,4,2,4,7,17.65,2,3,6.68,45,45.78,73.5,23.2,56.14
9.36,2,0.55,36,4,8,6,7,8,10,10.45,2,2,4.05,56,67.16,46.5,12.93,61.43
8.57,1,1.83,34,10,3,4,4,5,10,4.57,3,3,8.64,54,40.52,34.3,6.66,49.92
9.4,3,1.62,26,9,5,1,3,2,2,14.84,5,1,5.19,90,60.89,31.200000000000003,26.98,64.28
8.58,1,2.51,34,1,10,9,7,4,8,11.53,3,2,8.87,75,61.03,61.099999999999994,24.72,66.06
6.33,3,2.71,27,9,2,1,9,2,9,11.09,5,2,6.36,43,52.74,38.1,19.76,52.35
9.48,2,3.73,25,7,9,1,6,2,9,5.45,5,2,5.35,57,34.55,68.3,11.79,65.07
6.43,3,0.51,13,2,7,3,3,2,6,4.9,2,2,4.58,49,69.72,28.1,8.58,55.65
7.1,3,3.28,21,5,9,9,9,10,2,7.74,5,2,4.24,70,40.25,59.8,16.46,70.89
7.18,1,2.26,21,4,8,5,5,7,7,23.2,5,2,4.96,66,65.86,46.599999999999994,47.35,66.17
9.69,2,0.65,16,3,4,10,3,8,3,20.12,4,3,7.1,71,49.14,38.5,42.85,57.44
8.23,1,0.57,31,10,10,4,4,6,2,12.58,2,2,6.42,55,55.63,42.7,21.55,60.94
6.28,3,2.74,19,2,7,1,10,2,9,14.66,2,2,6.4,79,46.67,63.400000000000006,23.6,67.03
9.25,1,2.02,34,7,8,1,6,2,9,8.81,5,2,7.8,62,52.18,59.2,13.48,59.35
9.11,3,2.93,26,7,8,3,7,2,7,14.93,4,2,8.09,87,63.38,61.3,25.96,67.29
8.49,2,2.43,25,5,10,1,8,6,1,24.55,2,3,6.12,88,67.61,74.3,39.7,72.84
6.71,2,2.28,16,10,3,6,1,9,6,18.4,5,3,7.97,50,38.84,44.8,28.35,46.36
6.37,2,1.52,12,1,1,1,4,2,2,13.92,2,1,5.46,92,21.18,31.2,24.25,58.79
9.06,2,2.88,27,8,10,10,9,5,10,20.77,4,1,8.52,75,36.5,68.8,26.78,58.67
8.95,2,2.37,26,4,3,4,5,9,9,7.01,4,3,7.99,61,64.59,42.7,8.95,53.32
8.59,2,2.05,18,6,4,2,1,5,4,7.92,3,2,5.42,45,23.21,32.5,16.37,53.2
9.65,2,3.2,34,7,5,1,5,2,2,23.2,3,2,5.67,93,52.3,52.0,31.08,63.09
8.0,3,0.83,36,9,4,8,8,2,10,9.92,5,3,4.77,53,47.33,31.299999999999997,13.73,52.39
6.59,1,2.09,16,7,1,9,6,2,5,21.19,5,1,5.9,72,57.64,43.9,37.56,59.44
7.31,1,3.32,25,10,9,9,2,7,1,21.76,3,2,6.82,66,23.43,67.19999999999999,41.01,64.85
8.78,2,3.17,33,5,3,4,6,8,3,17.12,1,3,5.27,87,67.08,48.7,24.24,65.79
8.99,3,1.68,36,4,8,5,3,6,8,12.78,5,1,8.62,54,26.14,54.8,24.81,53.32
8.93,1,2.12,18,8,5,8,2,4,9,12.82,3,3,7.37,51,58.68,55.2,24.48,61.61
8.27,2,2.73,12,5,3,9,9,7,10,4.43,2,2,7.0,67,44.69,55.3,7.24,54.16
9.36,2,3.24,14,10,1,6,7,4,4,16.47,4,1,5.42,83,49.86,55.400000000000006,22.81,61.43
9.34,1,3.41,21,5,2,9,10,10,6,21.4,3,2,5.03,47,62.83,46.1,35.57,55.65
6.06,2,2.46,26,2,6,5,5,6,7,13.83,3,3,8.31,66,59.98,45.6,28.46,59.72
6.0,3,1.03,34,4,5,5,3,8,6,12.89,2,3,7.01,91,23.26,39.3,27.54,58.47
7.38,3,3.89,35,1,2,10,4,2,1,11.83,5,2,6.55,66,26.48,52.9,17.53,58.7
9.41,2,3.34,32,7,10,3,7,8,4,20.3,4,2,5.62,55,24.08,83.4,40.43,66.61
8.61,2,2.95,19,1,10,9,3,2,1,17.78,5,1,7.13,90,51.41,72.5,26.71,70.81
9.17,2,3.17,19,2,2,4,4,8,5,5.98,4,2,8.13,75,29.54,42.7,9.97,51.61
9.45,2,3.55,20,3,4,8,4,5,1,7.44,4,2,7.29,54,59.39,56.5,9.89,50.76
6.34,3,1.81,27,10,5,8,5,4,5,18.39,3,1,8.74,87,23.36,49.1,30.37,56.62
6.54,3,1.14,26,4,7,10,7,3,5,23.04,4,3,6.08,59,60.46,50.4,40.19,65.24
7.91,1,0.56,16,9,2,6,7,6,4,13.53,2,1,5.38,59,47.2,12.600000000000001,24.23,51.38
9.07,2,0.86,17,9,10,7,2,10,9,21.83,2,3,5.21,72,49.5,43.6,27.95,60.04
7.79,3,3.76,12,3,3,9,3,5,6,12.8,3,2,6.82,55,20.84,61.599999999999994,27.85,58.24
9.62,2,0.86,24,8,1,4,3,1,8,9.05,1,1,4.39,47,46.12,18.6,14.94,53.29
8.36,2,3.4,20,10,7,9,7,7,8,11.75,5,1,5.03,41,69.35,73.0,22.33,71.33
6.94,2,2.59,16,3,5,5,4,2,2,11.13,4,1,7.7,56,20.64,51.9,19.47,56.14
6.69,1,3.66,23,6,3,3,2,5,1,14.08,3,2,8.44,58,44.33,53.6,29.73,59.72
9.48,2,1.89,14,4,3,9,8,1,1,6.04,5,1,7.2,46,62.21,38.9,9.08,50.7
7.97,3,2.19,26,9,1,10,10,3,6,14.27,2,2,7.13,91,43.98,27.9,18.63,49.86
9.14,3,3.22,22,7,1,6,10,5,1,9.62,2,2,5.66,71,65.93,46.2,19.71,64.59
7.65,3,3.42,27,5,10,1,4,9,6,19.36,4,3,4.91,60,36.0,77.2,25.96,56.96
7.31,1,2.45,20,10,6,5,3,3,5,7.53,4,1,4.89,40,48.53,44.5,11.6,53.98
6.89,2,0.82,23,4,5,2,1,7,5,11.6,5,1,4.19,93,66.49,28.2,14.46,55.41
7.15,2,2.79,30,10,7,10,3,5,5,22.5,5,3,5.96,65,23.56,49.9,36.24,50.95
6.8,2,2.68,16,4,10,10,2,1,5,11.32,1,3,7.03,43,54.14,75.8,22.93,62.52
8.28,3,2.53,18,3,3,6,10,4,6,4.67,3,3,7.74,60,50.04,54.3,7.27,58.8
9.31,2,2.53,15,5,8,3,6,10,6,20.06,5,2,8.02,95,65.39,58.3,24.91,64.96
9.27,1,3.11,15,4,1,7,3,9,4,6.06,3,2,6.63,55,22.82,52.099999999999994,10.09,53.27
7.9,1,1.69,23,7,1,10,7,3,1,19.21,1,3,4.87,85,58.46,32.9,33.41,66.89
6.01,3,2.72,17,8,1,6,4,10,4,9.96,1,2,4.79,95,67.6,50.2,14.4,71.08
7.2,1,1.7,35,2,3,5,3,1,4,13.2,3,2,4.69,69,42.03,36.0,25.16,62.98
7.77,1,1.1,20,6,5,8,5,3,7,10.68,4,1,5.21,62,53.3,42.0,16.5,52.69
7.18,2,3.82,21,7,1,2,10,8,9,23.94,4,1,6.34,57,39.32,41.199999999999996,43.73,53.31
6.73,1,0.98,19,2,9,7,4,2,10,14.66,4,2,5.59,86,59.65,54.8,31.66,71.43
7.92,3,1.12,29,5,1,9,2,3,5,22.42,3,1,4.41,92,65.9,26.200000000000003,44.28,70.51
6.28,3,1.21,33,8,9,10,1,10,6,11.74,3,2,5.36,69,47.65,46.1,19.97,61.31
8.62,3,2.69,22,5,7,7,7,2,9,11.85,4,1,7.14,48,59.07,63.9,19.23,61.41
8.08,1,3.78,14,7,10,3,5,4,6,8.4,5,2,7.56,84,66.53,71.8,17.93,71.63
7.05,1,2.83,15,6,3,10,8,7,8,15.98,2,1,7.61,57,67.62,45.3,23.07,51.71
8.41,2,0.63,14,1,6,6,4,6,7,9.38,3,3,6.19,75,26.12,34.3,12.1,48.19
8.84,2,2.41,28,7,2,3,8,4,10,23.24,3,1,8.29,84,65.85,42.1,47.45,67.64
9.27,1,2.83,25,8,1,10,3,8,2,18.28,1,2,6.47,73,38.49,35.3,30.85,53.57
8.49,1,2.09,30,1,7,9,8,9,4,19.2,3,1,4.28,86,69.46,51.9,27.89,69.64
8.7,3,0.52,31,3,9,1,9,6,1,14.59,5,2,8.23,80,35.16,38.2,28.7,58.11
9.44,1,2.84,34,7,3,3,4,3,1,24.45,3,2,6.1,77,29.31,38.4,30.75,51.83
7.74,3,2.93,13,5,8,9,9,1,10,12.25,1,2,7.46,65,42.86,64.3,25.37,66.68
8.72,1,3.3,15,5,8,8,3,6,5,11.56,1,1,7.89,43,49.02,68.0,16.52,49.74
8.3,1,0.86,19,9,4,6,4,4,9,4.81,4,1,6.5,74,40.37,35.6,9.11,61.42
7.3,2,1.91,29,2,3,8,1,5,2,8.28,5,2,5.05,52,66.18,45.099999999999994,12.13,61.72
8.66,2,1.24,29,1,9,2,7,7,5,8.24,1,2,4.66,45,43.69,56.4,17.2,62.81
9.48,2,1.3,24,7,2,4,4,9,9,10.07,5,3,4.48,75,31.21,24.0,12.76,44.91
7.59,2,2.14,14,1,1,10,9,5,2,15.47,1,1,7.23,58,62.18,25.400000000000002,31.23,57.68
7.01,3,2.43,29,4,3,10,8,2,2,4.04,1,1,7.37,74,46.13,50.3,6.96,61.96
6.55,3,1.75,32,9,1,8,3,7,2,21.99,3,2,7.56,57,55.56,35.5,40.1,50.9
7.66,2,2.0,23,4,5,4,8,8,3,9.75,2,3,5.63,44,42.76,37.0,20.39,61.65
9.14,2,3.49,29,7,8,6,1,6,9,12.57,3,3,4.95,80,57.29,60.900000000000006,15.98,63.55
6.02,2,0.81,24,4,4,3,9,1,7,15.77,2,3,6.92,86,45.49,30.1,29.61,55.17
7.9,1,1.99,28,6,5,6,5,10,2,24.55,5,3,4.04,67,48.84,43.9,48.23,63.7
6.57,3,3.69,12,9,10,1,1,6,1,22.61,5,2,7.62,40,66.88,85.9,28.87,61.42
6.61,3,3.23,15,4,1,7,9,5,4,14.38,3,1,4.07,93,69.34,37.3,17.29,58.37
7.82,2,2.06,19,6,5,7,9,6,4,10.5,4,2,7.24,52,23.62,46.6,16.72,51.3
6.82,2,2.52,16,2,2,4,6,8,4,7.9,2,1,6.51,66,66.26,45.2,9.94,53.33
6.47,2,2.22,14,7,1,1,3,7,2,18.12,1,1,8.94,65,22.12,44.2,35.77,53.21
8.33,3,3.93,27,2,9,6,9,2,7,7.43,2,3,8.54,65,69.63,85.30000000000001,10.12,68.13
8.88,1,1.25,27,10,10,10,3,7,4,4.66,5,3,5.17,91,57.88,42.5,7.94,66.14
8.77,1,2.69,33,1,4,6,2,3,3,20.03,5,2,6.2,46,50.08,38.9,37.44,52.37
8.27,2,0.6,35,6,1,9,7,1,4,9.42,1,2,8.45,64,51.2,17.0,18.07,48.7
6.6,1,2.83,33,10,2,7,1,4,2,23.27,1,2,6.96,73,41.46,54.3,40.42,60.05
8.08,1,3.58,23,2,9,2,7,9,7,14.29,1,2,6.59,75,46.76,80.8,19.42,61.01
9.78,3,0.88,21,4,5,7,4,4,2,8.48,1,3,6.47,46,32.76,43.8,18.25,57.82
9.07,3,3.02,13,10,1,8,4,2,5,19.64,5,1,8.38,82,29.38,44.2,33.51,51.69
9.47,3,0.69,16,4,3,5,2,6,7,10.47,1,2,5.25,48,45.38,34.9,21.14,55.28
9.59,1,2.06,22,10,9,10,8,6,5,17.88,3,2,7.65,60,42.54,47.6,24.52,51.21
8.75,3,3.26,15,3,1,5,2,7,4,10.44,1,2,6.97,82,65.27,51.599999999999994,21.38,65.86
6.95,2,1.01,20,6,5,8,1,1,9,5.12,4,3,4.55,66,29.18,39.1,11.19,59.79
9.71,2,1.84,34,9,8,5,5,3,2,8.84,2,2,4.75,77,20.4,56.400000000000006,18.28,62.22
8.45,2,0.64,19,7,6,9,1,7,5,8.3,2,2,6.41,69,49.61,35.4,15.23,59.18
9.19,3,0.62,33,6,9,6,9,10,1,21.61,1,2,8.87,94,55.62,38.2,40.43,58.63
6.51,2,1.76,33,9,5,6,2,10,9,12.65,5,2,7.25,95,49.15,38.6,16.09,53.26
9.44,2,3.95,26,10,9,7,7,9,8,10.24,2,1,8.59,83,46.48,82.5,19.27,67.22
8.37,1,3.91,22,5,2,6,10,8,9,4.05,3,1,7.14,71,23.37,53.1,6.18,53.19
8.92,2,0.69,35,7,10,6,5,7,1,14.32,2,2,7.73,41,26.9,42.9,21.64,49.35
7.29,2,2.27,27,10,1,3,2,1,4,10.25,1,2,6.55,75,26.63,44.7,14.01,51.78
6.24,3,2.05,19,10,9,1,1,3,7,19.26,5,1,4.01,52,24.91,67.5,30.35,60.42
9.24,3,2.5,12,1,2,10,7,6,4,10.86,3,1,4.77,59,61.24,47.0,13.41,54.6
7.69,2,1.64,30,10,3,3,8,6,6,10.37,2,1,6.9,45,67.44,26.4,13.4,42.75
7.51,1,0.76,28,8,4,8,1,5,5,16.53,2,3,7.06,56,65.69,21.6,26.22,46.76
8.44,2,2.12,14,10,4,4,1,3,6,7.24,3,3,4.38,42,34.36,48.2,10.94,54.02
7.02,2,1.89,30,1,5,10,7,4,9,9.1,5,1,4.03,49,36.61,50.9,19.66,66.04
9.63,1,2.85,33,6,7,7,8,6,2,18.93,1,3,7.41,93,20.52,65.5,29.9,61.24
7.16,3,3.78,34,3,10,5,9,9,7,16.1,5,2,4.12,72,67.86,84.8,25.01,73.95
6.88,2,1.43,13,4,10,8,8,8,10,24.52,2,3,6.67,74,33.57,55.3,42.93,62.07
9.11,1,1.96,14,8,5,5,2,4,4,23.03,4,1,8.8,43,41.5,53.6,29.33,49.22
7.94,1,1.19,15,8,8,3,5,10,3,9.97,2,3,6.96,50,38.1,47.9,14.93,48.81
6.52,1,3.81,36,5,6,9,6,10,6,17.58,2,2,7.21,66,56.41,67.1,33.7,64.08
6.59,2,0.95,27,3,6,6,3,10,5,20.11,5,2,4.3,62,37.08,40.5,27.77,53.48
9.53,2,2.37,23,9,10,8,4,4,4,4.41,5,3,7.83,86,68.3,66.7,8.48,70.37
8.67,2,2.17,22,5,4,8,9,10,10,14.75,2,3,4.81,52,64.26,39.7,24.84,63.25
6.25,3,2.17,27,1,10,2,10,2,9,15.92,5,2,5.03,59,35.77,51.7,27.7,59.74
8.61,3,0.61,27,10,1,2,4,1,6,18.0,5,2,6.39,53,57.15,29.1,24.58,53.37
6.75,1,2.41,32,7,7,8,4,3,5,17.46,4,2,8.23,63,67.14,48.1,25.46,59.41
9.08,1,3.86,35,9,7,1,8,8,10,14.41,5,2,4.45,87,49.7,77.6,27.04,79.06
8.54,2,1.9,21,8,1,5,7,10,1,7.59,3,2,6.1,58,39.62,22.0,13.08,54.54
9.28,2,3.79,30,1,10,2,3,10,10,24.68,1,3,8.7,91,59.27,74.9,38.09,68.33
8.89,1,1.5,33,6,10,7,4,2,10,23.48,5,1,4.39,47,31.82,59.0,31.16,55.29
7.44,1,2.27,26,8,5,6,3,3,3,5.4,5,1,6.45,83,53.96,45.7,6.71,58.01
9.53,2,1.58,31,3,8,10,10,3,10,19.29,4,3,6.27,95,23.03,44.8,34.5,64.44
8.02,2,3.51,36,1,7,5,9,8,5,11.42,1,1,4.27,83,27.91,64.1,15.69,67.34
9.39,1,1.05,27,5,8,9,1,4,10,13.64,1,3,5.44,45,43.43,50.5,24.22,58.69
6.87,3,1.13,12,1,5,4,2,3,5,20.57,2,2,5.48,61,22.46,40.3,43.54,61.45
6.32,2,2.41,32,5,9,10,1,5,7,16.58,5,3,8.2,70,59.42,68.1,25.45,61.2
9.19,3,1.42,25,8,8,2,10,3,1,8.62,2,1,8.4,86,50.71,39.2,13.85,52.75
6.4,2,1.99,28,4,1,4,10,1,8,16.54,3,1,4.7,78,23.49,39.9,34.81,64.06
6.14,2,3.03,26,10,10,9,4,5,1,14.76,3,3,5.61,95,24.23,60.3,19.0,59.68
9.26,1,2.03,31,8,7,3,1,2,10,5.2,2,3,8.85,45,21.03,43.3,9.82,44.47
6.08,3,3.6,13,10,6,10,7,7,3,9.81,3,2,5.64,44,23.74,63.0,19.56,62.26
6.96,3,3.6,25,9,3,9,9,10,5,22.28,4,1,6.28,57,24.5,61.0,29.63,51.26
7.76,1,0.54,14,9,5,1,7,5,7,21.48,2,2,5.25,65,44.86,21.4,40.26,56.0
9.47,2,2.36,15,7,2,7,9,7,3,17.5,3,1,7.44,68,67.93,35.599999999999994,24.22,49.96
6.55,3,0.64,26,1,3,3,7,7,9,14.72,3,3,6.59,63,42.09,21.4,23.57,53.58
7.25,2,3.09,19,3,5,2,6,5,3,14.44,5,2,8.02,82,59.07,53.9,19.36,53.6
9.44,2,2.86,15,9,4,3,10,8,4,11.41,4,1,6.46,72,67.13,48.599999999999994,21.6,63.11
9.21,2,1.4,25,4,10,2,8,10,6,11.24,4,3,8.93,55,69.27,53.0,24.58,59.09
6.4,3,2.6,29,8,3,2,6,1,8,19.67,4,2,7.25,44,56.75,35.0,37.62,57.03
8.22,2,1.06,35,9,10,9,1,9,1,13.87,5,1,4.46,80,30.17,47.6,26.78,66.98
7.51,2,3.04,36,9,5,4,9,3,6,6.74,2,3,6.44,84,64.48,51.4,12.15,70.14
9.07,1,3.29,24,8,3,6,9,2,8,18.5,5,3,4.92,95,68.28,56.9,31.82,76.45
8.51,1,3.84,31,9,2,9,2,8,6,12.56,1,1,4.75,48,35.86,49.4,19.64,54.55
9.74,1,0.91,15,2,7,10,10,9,10,23.18,3,2,7.73,65,31.44,32.1,47.08,50.91
9.73,1,3.27,30,8,4,9,7,9,7,7.69,2,2,6.63,67,50.62,63.7,9.36,59.36
8.36,1,2.99,20,3,5,6,1,5,7,18.91,3,3,5.91,70,44.41,56.900000000000006,38.25,69.67
7.91,3,1.57,32,5,3,6,7,9,7,19.56,2,3,6.17,71,57.0,36.7,24.42,53.7
9.11,3,3.57,21,7,3,3,5,5,4,24.86,2,1,4.67,94,56.22,59.699999999999996,51.49,77.32
8.58,1,1.26,12,10,4,3,4,8,7,21.96,2,3,7.23,94,29.88,29.6,39.2,57.45
8.07,3,3.07,16,6,8,8,9,3,3,21.67,2,1,4.4,63,63.16,72.7,44.54,74.48
7.6,1,1.0,14,9,10,2,9,4,8,10.51,1,2,5.82,40,51.27,52.0,15.1,57.64
8.79,1,2.23,36,5,6,1,8,2,8,23.37,5,3,6.94,68,24.51,40.3,33.71,47.42
9.38,1,1.31,17,5,5,7,7,5,7,24.43,1,3,6.45,52,34.16,41.1,49.75,56.8
9.49,3,1.3,32,7,8,9,4,8,2,5.73,3,2,7.91,67,50.55,48.0,6.89,54.05
8.79,1,1.32,33,9,6,6,4,3,2,4.35,2,1,7.85,84,63.26,44.2,8.75,69.1
7.52,1,2.43,24,10,1,10,7,10,8,13.5,4,2,4.78,64,34.19,45.3,19.23,54.09
6.71,3,2.14,14,5,5,2,6,2,3,23.13,3,1,6.37,44,51.62,39.400000000000006,35.23,47.07
7.38,2,2.77,26,1,6,5,10,4,4,12.89,2,1,4.47,75,22.53,51.7,19.33,57.35
8.48,1,2.08,20,5,9,5,4,6,8,7.73,5,1,6.78,64,65.31,56.8,16.35,71.66
6.17,1,2.67,18,8,2,1,1,5,8,11.07,2,3,5.57,44,62.22,40.7,15.57,55.5
8.56,1,0.83,25,4,10,3,2,9,3,8.59,2,1,6.9,88,65.03,39.3,15.14,68.56
7.18,1,2.2,18,1,3,7,8,1,9,7.94,5,2,4.49,62,31.03,46.0,11.12,51.82
6.25,2,3.28,17,10,3,10,7,10,8,17.29,2,2,7.05,71,52.5,56.8,31.05,60.97
6.91,3,2.52,21,2,4,6,6,8,1,19.53,1,1,7.02,51,36.14,44.2,32.47,48.78
7.25,3,1.84,22,7,5,3,1,7,4,10.39,1,3,6.69,51,33.0,33.400000000000006,14.74,42.64
9.14,1,1.87,23,10,3,8,9,9,5,10.25,3,3,6.28,90,26.06,34.7,22.28,60.74
6.97,2,0.91,30,8,9,1,8,7,7,5.77,3,2,7.34,70,32.35,38.1,8.7,54.03
7.51,2,3.44,23,8,2,3,2,3,6,14.27,2,1,6.33,84,58.92,44.4,26.42,66.3
6.65,3,0.72,30,3,2,5,1,2,9,5.77,2,1,8.97,84,66.38,29.2,10.43,57.63
6.2,3,1.24,23,8,8,2,3,5,3,8.46,3,1,4.43,84,54.23,50.4,13.4,66.78
6.13,1,3.58,15,6,1,8,6,2,10,6.36,3,3,4.08,89,61.6,57.8,7.64,60.51
7.17,1,1.36,14,3,9,10,10,5,10,24.6,2,2,7.57,48,67.58,47.6,29.94,54.9
8.28,1,2.57,23,6,10,10,1,10,1,6.0,5,3,5.81,66,41.8,63.7,11.01,59.84
6.45,1,0.67,31,4,5,2,1,4,3,8.42,1,3,7.88,92,60.62,32.7,11.63,58.03
9.03,3,2.04,15,1,8,4,6,7,9,23.0,3,3,4.75,50,39.65,63.4,43.76,64.22
8.08,1,3.75,21,9,4,9,1,2,5,22.28,1,3,7.51,53,43.29,67.5,33.4,54.78
7.26,3,0.66,15,10,6,8,3,1,6,16.05,1,2,5.08,66,26.67,26.6,29.04,52.49
7.76,2,1.83,21,9,5,2,7,8,4,19.5,5,1,8.97,43,24.09,40.3,31.4,47.19
8.84,3,3.1,32,4,2,3,6,9,1,6.49,4,1,8.05,45,38.15,37.0,14.13,49.97
9.04,2,2.14,22,5,9,9,1,9,5,18.32,2,1,4.39,70,67.43,61.400000000000006,34.5,69.22
7.52,2,1.59,30,10,7,8,9,9,10,23.47,5,2,5.36,83,53.61,52.9,44.04,71.77
8.93,1,1.42,36,6,10,9,4,5,7,12.59,5,1,6.45,74,41.42,60.2,21.54,59.11
9.34,1,3.49,19,9,8,10,6,9,9,4.88,3,3,7.58,81,30.83,69.9,8.82,67.64
9.06,2,1.65,35,10,10,2,10,6,7,10.11,2,1,8.38,73,42.65,55.5,12.14,49.88
6.36,1,2.77,14,2,9,9,6,5,1,22.76,5,3,7.4,90,47.85,71.7,34.06,63.45
8.94,3,3.89,25,5,1,5,6,2,8,20.84,5,2,8.81,61,65.24,47.9,37.86,57.34
9.39,1,1.89,14,6,6,10,8,7,2,23.49,4,3,6.34,83,39.12,44.9,37.41,60.03
7.93,3,0.66,23,4,4,2,2,7,9,7.08,1,2,8.06,67,21.21,25.6,9.55,40.58
7.9,3,1.32,33,1,10,8,4,4,5,19.07,4,3,4.26,45,34.46,45.2,23.24,46.13
8.38,1,2.04,32,9,2,7,3,1,4,18.31,1,2,7.26,63,66.92,34.4,28.26,56.83
8.5,3,2.48,33,5,8,8,6,5,7,8.85,4,2,4.61,64,23.31,61.8,14.74,63.98
8.37,1,0.88,16,1,1,2,10,2,8,14.68,3,2,7.51,50,68.18,24.8,22.65,52.9
9.39,1,2.21,19,2,6,9,9,5,6,21.75,3,3,7.15,45,54.53,57.1,41.74,59.94
7.54,1,3.39,25,6,8,7,7,8,2,9.34,1,3,6.52,55,20.13,58.9,17.27,57.91
7.44,1,1.75,26,7,10,1,3,4,5,20.55,2,3,7.02,86,22.13,65.5,32.87,66.3
7.49,2,3.04,25,8,1,2,4,6,2,15.93,4,1,4.68,90,29.78,35.4,21.2,51.36
7.35,1,3.41,18,7,4,3,8,3,2,14.74,1,1,7.17,67,33.73,51.1,26.47,62.88
8.35,1,1.8,15,7,10,5,10,10,3,7.22,2,1,7.46,86,25.29,51.0,8.78,54.57
